INSERT INTO state
    (id, name, preventsSpellCast, preventsFight, isSilent, cantBeMoved, cantBePushed, cantDealDamage, cantSwitchPosition, incurable, invulnerable, invulnerableMelee, invulnerableRange) 
VALUES 
(90, "Ectoplasmique", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(91, "Ardent", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(92, "Kaboom", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(93, "Fonso Cacnoob", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(94, "Pacette Foinoube", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(95, "Intacleur", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(96, "Intaclable", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(97, "Indéplaçable", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0),
(98, "Intrépide", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(99, "Psychopathe", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(100, "Pleutre", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(102, "Gorgouillis", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(103, "Fortifié", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(104, "Rupture", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(105, "Tyrannisé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(106, "Météoroïde", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(107, "Masse Critique", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(108, "Apocalypse", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(109, "Rubilax", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(110, "« L'Épée »", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(111, "Première Marque de Daïgoro", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(112, "Deuxième Marque de Daïgoro", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(113, "Troisième Marque de Daïgoro", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(114, "Quatrième Marque de Daïgoro", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(115, "Cinquième Marque de Daïgoro", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(116, "Vert de Terre", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(117, "Rose aux Flammes", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(118, "Azur Bain", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(119, "Ex Jaune Air", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(120, "Déplacé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(121, "Charge", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(122, "Décharge", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(123, "Surcharge", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(124, "Grand Frère", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(125, "Petite Sœur", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(126, "Magnétor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(127, "Tellurique", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(128, "Aquatique", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(129, "Ardent", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(130, "Embuscade", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(131, "Secourisme", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(132, "Longue vue", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(133, "Cuirasse", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(134, "Evolution II", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(135, "Evolution III", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(136, "Endeuillé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(137, "Kwaflamme", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(138, "Kwaglace", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(139, "Kwaterre", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(140, "Kwavent", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(141, "Kwaneutre", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(142, "Pandawushae", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(143, "Pandawushak", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(144, "Pandawushfe", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(145, "Pandawushte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(146, "Pandawushne", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(147, "Courte vue", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(148, "Corselet", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(149, "Dingue", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(150, "Emberlificoté", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(151, "Précipité", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(152, "Peau lisse", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(153, "Surgelé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(156, "Thermolacté", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(157, "Inébranlable", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0),
(158, "Marionnette", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(159, "Acte 1", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(160, "Acte 2", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(161, "Acte 3", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(162, "Acte 4", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(163, "Acte 5", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(164, "Pénitent", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(165, "Béni", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(166, "Exalté", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(167, "Mélancolique", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(168, "Pentacle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(169, "Bruyant", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(170, "Acte 6", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(171, "Foudroyé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(172, "Empathique", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(173, "Parasite granuleux", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(174, "Parasite éclos", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(175, "Parasite fleuri", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(176, "Friture", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(177, "Poulpé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(178, "Araknophobe", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(179, "Androphobe", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(180, "Araneae", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(181, "Misandrie", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(182, "Chargé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(183, "Scorifié", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(184, "Protégé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(185, "Trop Saoul", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(186, "Courageux", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(187, "Veinard", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(188, "Redirection", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(189, "Mal des transports", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(190, "Tumvoipu", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(191, "Marque des Mangelors", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(192, "Coffrage", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(193, "Glyphor", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(194, "Seul", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(195, "Mèche courte", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(197, "Mort en sursis", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(198, "Désamorcée", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(199, "Marqueur Chimique", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(200, "Sang", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(201, "Sel", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(202, "Or", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(203, "Jouvence", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(204, "Indulgent I", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(205, "Indulgent II", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(206, "Indulgent III", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(207, "Indulgent IV", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(208, "Indulgent V", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(209, "Indulgent VI", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(210, "Indulgent VII", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(211, "Indulgent VIII", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(212, "Indulgent IX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(213, "Indulgent X", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(214, "Disloqué", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(215, "Infection", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(216, "Passeur", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(217, "Temporisateur", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(218, "Pacifiste", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0),
(219, "Voyageur", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(220, "Instable", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(221, "Première heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(222, "Deuxième heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(223, "Troisième heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(224, "Quatrième heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(225, "Cinquième heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(226, "Sixième heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(227, "Septième heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(228, "Huitième heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(229, "Neuvième heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(230, "Dixième heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(231, "Onzième heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(232, "Douzième heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(233, "Mort latente", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(234, "Même heure", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(236, "Marginal", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(237, "Dérèglement", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(238, "Hypoglyphe", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(239, "Bien entouré", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(241, "Sérum", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(243, "Coffre invoqué", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(244, "Téléfrag", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(245, "Momie", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(246, "Paradoxe temporel", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(248, "Portail", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(249, "Immunité temporelle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(250, "Invisible", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(251, "Téléfrag", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(253, "Cocon", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(254, "Maturité", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(255, "Dévoué", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(256, "Arbre Feuillu", 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0),
(258, "Marque Ninja", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(259, "Bloqueuse", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(260, "Écologiste", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(261, "Écologiste", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(263, "Infecté", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(264, "Empoisonné", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(265, "Proie", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(266, "Bretteur Céleste", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(267, "Foudroyé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(268, "Duel", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(269, "Invulnérable", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0),
(270, "Super Singe", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(271, "Rayonnement lunaire", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(272, "Feu de Bolgrot", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(276, "Etat générique 4", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(277, "Etat générique 3", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(278, "Etat générique 2", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(279, "Etat générique 1", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(280, "Transcendance Spirituelle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(281, "Amélioré", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(282, "Goémus", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(283, "Norie", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(284, "Kelpe", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(285, "Cyanog", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(286, "Verak", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(287, "Explosif", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(288, "Immunité", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(290, "Feu", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(291, "Eau", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(292, "Terre", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(293, "Air", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(295, "Soin glyphe", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(296, "Rune", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(297, "Muta", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(298, "Djim", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0),
(299, "Ultram", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0),
(300, "Markalakulote", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(301, "Reculpa", 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0),
(302, "Pierre", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(303, "Feuille", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(304, "Ciseaux", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(305, "Chassé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(306, "Synchronisé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(307, "Maudit", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(313, "Dé 1", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(314, "Dé 2", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(315, "Dé 3", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(316, "Dé 4", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(317, "Dé 5", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(318, "Dé 6", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(324, "Rouge", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(325, "Noir", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(326, "Dé 1 bis", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(327, "Dé 2 bis", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(328, "Dé 3 bis", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(329, "Dé 4 bis", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(330, "Dé 5 bis", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(331, "Dé 6 bis", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(334, "Mutation I", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(335, "Mutation II", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(336, "Mutation III", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(338, "Vewwouillé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(339, "Pourrification", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(340, "Poutrage", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(341, "Etat générique 5", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(342, "Etat générique 6", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(343, "Etat générique 7", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(344, "Etat générique 8", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(345, "Etat générique 9", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(346, "Chaloeil - Blanc", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(347, "Chaloeil - Noir", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(348, "Matoumorphose", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(349, "Stimulé", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0),
(353, "Telefrag Rembobinage", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(354, "Telefrag Poussière", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(355, "Telefrag Raulebaque", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(356, "Telefrag Gelure", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(357, "Telefrag Fuite", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(358, "Telefrag Paradoxe", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(359, "Telefrag Frappe", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(360, "Telefrag Téléportation", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
(361, "Contribution", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0),
